x,y,Cell Type
824.4139239763797,2698.539297155307,Immature Goblet
815.6087937132243,2697.502854188471,Immature Goblet
897.363983129533,2657.443335155127,Stem
1054.429529904845,2533.600164285597,Unknown_lowcount
1049.6777166830743,2522.252908170964,Immature Goblet
1036.6247648573144,2510.6598535824787,Endothelial
787.6343581036125,1575.1028891618812,Goblet
780.5356873262361,1581.4446833144625,CyclingTA
784.3812803802211,1578.333775440658,CyclingTA
793.1343083291013,1574.908447800477,CyclingTA
796.8295317050848,1572.1206288822457,Best4+ Enterocytes
781.7381949907193,1585.8019925387375,Immature Goblet
786.4008222910994,1584.139075181111,Unknown_lowcount
789.7321930400647,1581.380884370171,TA2
787.6790564083715,1586.385849702089,Immature Goblet
780.9316926330355,1596.2755713354634,Immature Goblet
795.0164058114916,1584.460535502564,Immature Goblet
791.4039226996254,1586.989120893017,Myofibroblasts/Smooth Muscle 3
801.4802404941902,1581.1071966392446,TA2
788.4365462360279,1590.7667721095047,Immature Goblet
799.0978428738678,1585.2593698964852,TA2
805.5485544081342,1579.7479566002646,Immature Goblet
791.732105242678,1594.790144454666,Immature Goblet
797.8348021381902,1589.8589439771167,Immature Goblet
806.6234609827965,1585.063549451158,Immature Goblet
804.07456389596,1588.1135061020889,TA2
807.6358401073968,1587.4145073839868,Immature Goblet
811.2096533904526,1585.4781685934156,Immature Goblet
797.1839882933895,1595.6941102661444,Goblet
803.5476384938364,1593.3574837447577,TA2
