,organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
8494,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005012,Multiciliated (non-nasal),0.393,0.0536518771331058,1
8495,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,0.359,0.04901023890784982,1
8496,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,0.327,0.04464163822525597,1
8497,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,0.282,0.03849829351535836,1
8498,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,EC general capillary,0.249,0.03399317406143344,1
8499,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,0.248,0.03385665529010239,1
8500,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033043,Interstitial Mph perivascular,0.195,0.02662116040955631,1
8501,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,Classical monocytes,0.192,0.02621160409556314,1
8502,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,0.142,0.01938566552901024,1
8503,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033077,Alveolar Mph proliferating,0.052,0.007098976109215016,1
8504,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019001,pre-TB secretory,0.049,0.006689419795221843,1
8505,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,0.049,0.006689419795221843,1
8506,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club (non-nasal),0.048,0.006552901023890784,1
8507,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,0.046,0.006279863481228668,1
8508,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,0.045,0.00614334470989761,1
8509,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,DC1,0.03,0.00409556313993174,1
8510,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,0.026,0.003549488054607508,1
8511,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,0.024,0.003276450511945392,1
8512,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,0.022,0.003003412969283276,1
8513,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000414,EC venous systemic,0.02,0.00273037542662116,1
8514,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,EC arterial,0.014,0.001911262798634812,1
8515,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,0.012,0.001638225255972696,1
8516,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,0.011,0.001501706484641638,1
8517,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,0.01,0.00136518771331058,1
8518,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,0.009000000000000001,0.001228668941979522,1
8519,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC mature,0.009000000000000001,0.001228668941979522,1
8520,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,0.008,0.001092150170648464,1
8521,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,0.006,0.000819112627986348,1
8522,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),0.005,0.00068259385665529,1
8523,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,0.005,0.00068259385665529,1
8524,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,0.004,0.000546075085324232,1
8525,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,0.004,0.000546075085324232,1
8526,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,AT0,0.003,0.000409556313993174,1
8527,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000312,Goblet (subsegmental),0.001,0.000136518771331058,1
8528,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,0.001,0.000136518771331058,1
8529,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,2.352,0.3646511627906977,1
8530,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",1.525,0.2364341085271318,1
8531,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.653,0.1012403100775194,1
8532,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,0.339,0.05255813953488373,1
8533,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.272,0.04217054263565892,1
8534,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.257,0.03984496124031008,1
8535,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,0.237,0.03674418604651163,1
8536,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.215,0.03333333333333334,1
8537,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell,0.14,0.02170542635658915,1
8538,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,0.09,0.01395348837209302,1
8539,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000767,basophil,0.06,0.009302325581395349,1
8540,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.046,0.007131782945736435,1
8541,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.043,0.006666666666666668,1
8542,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002370,respiratory goblet cell,0.036,0.00558139534883721,1
8543,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",0.03,0.004651162790697674,1
8544,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,0.025,0.003875968992248063,1
8545,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.02,0.00310077519379845,1
8546,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000646,basal cell,0.016,0.00248062015503876,1
8547,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,0.015,0.002325581395348837,1
8548,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,0.013,0.002015503875968993,1
8549,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,0.012,0.00186046511627907,1
8550,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.01,0.001550387596899225,1
8551,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",0.008,0.00124031007751938,1
8552,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.008,0.00124031007751938,1
8553,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell,0.007,0.001085271317829457,1
8554,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.007,0.001085271317829457,1
8555,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,0.006,0.000930232558139535,1
8556,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,0.004,0.00062015503875969,1
8557,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,adventitial cell,0.003,0.0004651162790697675,1
8558,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7428,Left anterior segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,0.001,0.0001550387596899225,1
8559,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived Mφ,1.396,0.4447276202612298,1
8560,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,0.75,0.2389295954125518,1
8561,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002145,Multiciliated (non-nasal),0.216,0.06881172347881492,1
8562,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,CD4 T cells,0.104,0.03313157056387386,1
8563,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,0.08700000000000001,0.02771583306785601,1
8564,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,CD8 T cells,0.08600000000000001,0.02739726027397261,1
8565,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,Classical monocytes,0.082,0.026122969098439,1
8566,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial Mφ perivascular,0.08,0.02548582351067219,1
8567,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_alveolar-m-proliferating,Alveolar Mφ proliferating,0.059,0.01879579483912074,1
8568,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,0.041,0.0130614845492195,1
8569,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,0.031,0.009875756610385474,1
