organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,255,3.64535681610247E-3,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell,132,1.887008234217749E-3,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000037,hematopoietic stem cell,88,1.2580054894785E-3,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000233,platelet,32,4.574565416285453E-4,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,24,3.43092406221409E-4,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",10,1.429551692589204E-4,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",4,5.718206770356816E-5,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001201,"B cell, CD19-positive",2,2.859103385178408E-5,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,2,2.859103385178408E-5,6
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_neutrophils-monocytes,Neutrophils/Monocytes,31731,2.054504487005167E-1,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_2000053,Sinusoidal cells,23396,1.514833663545835E-1,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000000,indistinct,19965,1.292684821879492E-1,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000843,Fol B cells,19550,1.265814588917809E-1,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000909,CD8 Memory T cells,15977,1.03447159525012E-1,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000235,Macrophages,15916,1.030521994742499E-1,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000763,Myeloid cells,8860,5.73663286844593E-2,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000897,CD4 Memory T cells,8790,5.691309583932248E-2,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,6201,4.014995532419098E-2,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000236,"B cells, red pulp",3322,2.150913587920697E-2,1
spleen,http://purl.org/sig/ont/fma/fma15828,diaphragmatic surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002138,Podoplanin,738,4.7783691387281E-3,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_neutrophils-monocytes,Neutrophils/Monocytes,6.938316000000001E3,1.998256947262675E-1,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_2000053,Sinusoidal cells,6.597129E3,1.899994012414261E-1,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000909,CD8 Memory T cells,3.840144E3,1.105973614705511E-1,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000235,Macrophages,3.549084E3,1.022147414360892E-1,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000843,Fol B cells,3.532221E3,1.017290817039338E-1,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000000,Ki67 proliferating,3.523674E3,1.014829254013346E-1,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000763,Myeloid cells,2.407944E3,6.934954860256401E-2,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,1.642179E3,4.72952744642774E-2,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000236,"B cells, red pulp",1.270962E3,3.660410748381689E-2,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000897,CD4 Memory T cells,1.12266E3,3.233296299006726E-2,1
spleen,http://purl.org/sig/ont/fma/fma15839,renal surface of spleen,Male,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002138,Podoplanin,2.97528E2,8.568900479672147E-3,1
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,6.075E0,3.199726113978721E-1,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,4.95E0,2.607184241019699E-1,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",2.187E0,1.15190140103234E-1,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,1.488E0,7.837353839671336E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,1.262E0,6.647003054882544E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,8.220000000000001E-1,4.329505951753924E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,7.44E-1,3.918676919835668E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,5.630000000000001E-1,2.965342884230486E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,3.69E-1,1.943537343305593E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,2.83E-1,1.490572000421363E-2,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,1.05E-1,5.53039081428421E-3,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,9.1E-2,4.793005372379647E-3,2
prostate,http://purl.org/sig/ont/fma/fma19719,Verumontanum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,4.7E-2,2.475508269251027E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,3.9402E1,2.089970243304744E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,3.3462E1,1.77489935235428E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028002,EC general capillary,2.8545E1,1.51409067040084E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,1.7259E1,9.154559775949589E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,CD8 T cells,1.1055E1,5.863819359355855E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M??,9.636000000000001E0,5.11115000875197E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,8.448E0,4.481008226851042E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,CD4 T cells,7.722000000000001E0,4.095921582356031E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,6.699000000000001E0,3.553299492385787E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,6.039000000000001E0,3.203220724663049E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002145,Multiciliated (non-nasal),3.201E0,1.697882023455278E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009086,Lymphatic EC differentiating,2.607E0,1.382811132504814E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,Classical monocytes,2.574E0,1.365307194118677E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,2.277E0,1.207771748643445E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,2.244E0,1.190267810257308E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,1.98E0,1.050236303168213E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009089,Pericytes,1.551E0,8.226851041484335E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001568,EC arterial,8.91E-1,4.726063364256958E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033008,EC venous pulmonary,5.28E-1,2.800630141781901E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,5.28E-1,2.800630141781901E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial M?? perivascular,4.29E-1,2.275511990197795E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,4.29E-1,2.275511990197795E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,2.97E-1,1.57535445475232E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,2.64E-1,1.400315070890951E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club (nasal),2.64E-1,1.400315070890951E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,9.9E-2,5.251181515841065E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005012,Multiciliated (nasal),6.6E-2,3.500787677227376E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),3.3E-2,1.750393838613688E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,4.0062E1,2.124978120077017E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001603,Monocyte-derived Mph,2.9865E1,1.584106423945388E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,2.3034E1,1.221774899352354E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,2.0031E1,1.062489060038508E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000492,CD4 T cells,1.254E1,6.651496586732014E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,8.514E0,4.516016103623315E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,7.524E0,3.990897952039208E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,EC general capillary,4.719E0,2.503063189217574E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005012,Multiciliated (nasal),4.521E0,2.398039558900752E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019001,pre-TB secretory,4.092000000000001E0,2.170488359880973E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,3.597E0,1.90792928408892E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC differentiating,3.102E0,1.645370208296867E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,2.541E0,1.34780325573254E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033043,Interstitial Mph perivascular,2.145E0,1.137755995098897E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,AT0,1.98E0,1.050236303168213E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,1.98E0,1.050236303168213E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Hillock-like,1.914E0,1.015228426395939E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000913,CD8 T cells,1.782E0,9.452126728513914E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericytes,1.617E0,8.57692980920707E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,1.584E0,8.401890425345702E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,1.551E0,8.226851041484334E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,1.353E0,7.176614738316121E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,EC arterial,1.221E0,6.476457202870645E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,9.9E-1,5.251181515841063E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,8.910000000000001E-1,4.726063364256958E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,8.58E-1,4.551023980395588E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000414,EC venous systemic,8.25E-1,4.375984596534219E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000312,Goblet (subsegmental),5.940000000000001E-1,3.150708909504639E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,5.28E-1,2.800630141781901E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),5.28E-1,2.800630141781901E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,4.29E-1,2.275511990197794E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,3.3E-1,1.750393838613688E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,2.64E-1,1.40031507089095E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,2.64E-1,1.40031507089095E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,1.98E-1,1.050236303168213E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,1.65E-1,8.751969193068439E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,Classical monocytes,1.32E-1,7.001575354454751E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000313,SMG serous (nasal),6.6E-2,3.500787677227376E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,DC1,6.6E-2,3.500787677227376E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,3.3E-2,1.750393838613688E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019003,Goblet (bronchial),3.3E-2,1.750393838613688E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033023,SMG duct,3.3E-2,1.750393838613688E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000165,Neuroendocrine,3.3E-2,1.750393838613688E-4,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,4.6035E1,2.441799404866095E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,4.3395E1,2.301767897777001E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,2.2374E1,1.186767022580081E-1,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",1.8117E1,9.609662173989152E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,1.5543E1,8.244354979870473E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,7.26E0,3.850866444950115E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,7.227E0,3.833362506563978E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,5.016E0,2.660598634692807E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,4.455E0,2.36303168212848E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell,2.772E0,1.470330824435499E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,2.145E0,1.137755995098898E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,2.145E0,1.137755995098898E-2,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,1.452E0,7.701732889900231E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",1.452E0,7.70173288990023E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,pericyte,1.353E0,7.176614738316125E-3,2
lung,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,1.287E0,6.826535970593385E-3,2
